ans_id,code,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,V090,V091,V092,V093,V094,V095,V002,V003,V004_1,V004_2,V088,V005,V006,V007,V066,V067,V067_o,V008,V012,V010,V010_o,V045,V013_1,V013_2,V013_3,V013_4,V014,V015,V015_o,V016,V017,V018,V019,V019_1,V086_1,V086_2,V086_3,V086_4,V086_5,V086_6,V071,V022,V023_1,V023_2,V023_3,V076,V076_o,V077,V024_1,V024_2,V083,V083_o,V025_1,V025_2,V025_3,V025_4,V025_5,V082,V082_o,V087_1,V087_2,V087_3,V087_4,V087_5,V027_1,V027_2,V027_3,V027_4,V027_5,V028,V085_1,V085_2,V085_3,V085_4,Fout,Fout,Fout,Fout,Fout,Fout,Fout,V038,V039,V041,V048_1,V048_2,V048_3,V048_4,V049,V081,V081_o,V050,V051_1,V051_2,V052_1,V052_2,V052_3,V052_4,V052_5,V053_1,V053_2,V053_3,V053_4,V053_5,V054,V084_1,V084_2,V084_3,V084_4,V064a_1,V064a_2,V064a_3,V064a_4,V064a_5,V064a_6,V064a_7,V064b,V064c,V065,V097,V069,V089,V089_o,V020,V073,V074,V075,V078,V078_o,V079,V079_o,V096a,V096b,V096c,V096d,V096e,V096f,starttime,externalid,verzending,language,referer,completed,survey_panelId,survey_respondentId,survey_lastQuestion
257,yRJ3m56ED2rz72cEWgabhnbwuk,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,21,2,1,3584,9,3,1,1,2,,1,2,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,5,3,3,3,7,8,0,2,1,2,4,4,4,2,5,5,2,2,2,2,2,4,4,4,2,2,2,2,2,1,1,0,1,Manuel broekman,1,40,1,4,,99999,99999,99999,99999,99999,,99999,,1,1,2,2,1,3,13-11-2014 22:40,,0,0,/direct/romeo&julia,1,0,0,V9999
258,t6tRjArUfFWUbQ4eNJy8zNZ2Sg,,,,,,,,,,,1,3,1,1,3,1,1,22,1,1,7255,3,5,1,1,5,,1,5,1,0,3,3,3,3,5,7,2,,2,5,1,2,99999,5,4,5,4,2,5,1,9,4,5,3,2,,2,2,2,2,,1,3,5,4,4,2,0,5,5,5,3,1,2,2,4,4,4,1,5,5,1,3,6,1,2,3,4,7,5,3,Anna Drijver,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,55,4,6,,1,1,1,1,99999,,99999,,99999,99999,99999,99999,99999,99999,13-11-2014 22:40,,0,0,/direct/romeo&julia,1,0,0,V9999
261,q8f8EkXk84hG8fnuAMyp7ccths,,,,,,,,,,,1,3,3,4,5,1,2,21,2,1,3553,9,4,1,1,5,,1,4,2,0,3,4,5,3,4,2,4,,4,5,1,2,99999,5,4,3,3,2,5,1,9,5,2,5,3,,1,2,2,1,,3,5,5,1,5,8,0,4,3,4,4,2,4,2,2,2,2,1,4,4,2,3,5,6,4,7,3,1,2,6,Dat zou ik niet weten. ,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,60,4,8,,4,2,2,2,2,,4,nieuwe mensen leren kennen en gewoon voor de leuk,99999,99999,99999,99999,99999,99999,13-11-2014 22:41,,0,0,https://www.facebook.com/,1,0,0,V9999
262,yarBKwMnPAVpyDdTyzFMvHpKQV,,,,,,,,,,,1,2,2,2,1,2,2,27,1,1,5684,1,3,2,1,2,,1,7,3,0,1,4,3,3,4,7,4,,1,3,2,2,99999,5,5,5,4,1,5,3,8,2,4,5,2,,2,2,2,2,,1,4,5,1,4,4,0,5,5,5,4,1,3,2,2,3,3,2,5,2,1,5,7,2,1,3,4,5,6,3,Ian Somerhalder,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,108,1,4,,1,1,1,2,99999,,99999,,99999,99999,99999,99999,99999,99999,13-11-2014 22:41,,0,0,http://www.hzt.nl/romeoenjulia,1,0,0,V9999
263,vRyCS8h78NQWepSqqf4EnsFpJV,,,,,,,,,,,1,1,2,4,1,5,2,21,1,1,1211,10,4,2,2,5,,1,5,1,0,2,2,1,1,3,4,1,,5,3,1,2,99999,5,4,5,5,1,5,3,7,2,5,2,1,,1,2,2,2,,1,4,4,2,4,1,0,5,5,5,3,1,4,1,2,5,4,2,2,4,2,4,1,3,2,4,7,6,5,7,Johnny Depp,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,7,3,9,,1,1,2,1,2,,4,Ik principe was het voor de fun en wellicht wat ervaring opdoen.,99999,99999,99999,99999,99999,99999,13-11-2014 22:41,,0,0,https://m.facebook.com,1,0,0,V9999
264,w7uNcKAV4HGxRuz3ReT8YNdbxz,,,,,,,,,,,5,6,6,4,5,5,1,21,1,1,7255,3,3,1,1,1,,1,4,2,0,3,4,4,3,4,1,7,rijles,1,5,4,2,99999,5,3,3,4,4,4,3,8,3,2,4,2,,2,1,2,1,,2,3,3,4,4,6,0,5,4,4,4,2,2,3,2,2,4,2,5,5,1,4,4,1,3,2,6,5,7,7,geen antwoord mogelijk!,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,24,2,3,,4,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,13-11-2014 22:43,,0,0,https://www.facebook.com/,1,0,0,V9999
265,EGSbmtZbmyAFr4RfzhYxPKvRBB,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,20,1,1,7255,3,4,1,1,2,,1,1,99999,1,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,3,4,3,5,8,99999,1,3,2,2,1,3,3,1,4,4,3,1,3,1,2,1,3,2,3,3,2,1,3,1,0,0,3,Donald Duck,1,99999,99999,99999,,99999,99999,99999,99999,99999,,99999,,1,3,3,2,1,1,13-11-2014 22:43,,0,0,https://www.facebook.com/,1,0,0,V9999
267,24fXx5zKsdE9UHKpHxr5A2wdXR,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,22,2,2,6708,3,4,1,2,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,2,3,4,7,6,0,3,2,2,2,4,5,2,4,4,2,2,2,3,2,3,3,3,3,2,2,2,2,0,1,1,6,geen idee,1,24,2,1,,99999,99999,99999,99999,99999,,99999,,5,3,2,1,5,2,13-11-2014 22:50,,0,0,https://www.facebook.com/,1,0,0,V9999
268,GGppZeTf8KFWm9QHYqqNNCNVun,,,,,,,,,,,5,6,6,4,5,5,2,25,2,1,1018,10,5,3,1,5,,1,5,3,0,3,4,4,3,4,5,3,,5,5,3,2,99999,5,4,5,5,2,5,4,8,4,5,4,3,,2,2,2,2,,3,5,5,1,5,8,0,5,4,5,4,1,2,1,2,1,4,2,3,4,2,3,5,6,4,7,3,2,1,2,"Qua uiterlijk Ryan Gosling, qua intelligentie een minister  zoals Lodewijk Asscher, het is de perfecte combinatie",1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,34,4,8,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,13-11-2014 22:51,,0,0,http://hzt.nl/romeoenjulia,1,0,0,V9999
269,pRgmh3dfXGRMh9mJ5Gg2JSZwpH,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,21,2,1,3553,9,4,1,1,1,,1,1,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,4,2,4,4,7,6,0,4,2,2,4,3,4,3,4,4,2,3,4,1,2,4,4,2,4,2,1,3,2,0,0,2,3,Bradley Cooper - Joshua Nolet - Paolo Nutini ,3,14,1,3,,99999,99999,99999,99999,99999,,99999,,5,3,2,4,5,1,13-11-2014 22:51,,0,0,https://www.facebook.com/,1,0,0,V9999
271,4sa2mP9u2XAjQk4uAe7CmDPc2Y,,,,,,,,,,,5,6,6,4,1,3,1,20,2,2,5262,1,5,1,1,1,,1,5,1,0,3,4,4,3,5,6,5,,2,5,3,2,99999,4,4,5,4,1,5,3,8,3,3,5,3,,2,2,2,3,,3,4,2,5,3,99999,1,4,3,4,4,3,1,1,1,1,2,2,2,3,3,4,6,5,3,7,4,2,1,7,Mila kunis,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,42,3,9,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,13-11-2014 22:54,,0,0,/direct/romeo&julia,1,0,0,V9999
272,9mjFV4ya6RhvzntZuPPGPr4esr,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,20,1,1,7255,3,5,1,1,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,3,3,2,3,7,2,0,3,2,2,3,3,4,2,2,4,3,2,3,4,2,4,4,3,5,2,2,1,2,2,0,1,3,chantal jansen,2,3,4,10,afstand was te groot,99999,99999,99999,99999,99999,,99999,,1,6,6,4,5,3,13-11-2014 22:54,,0,0,https://www.facebook.com/,1,0,0,V9999
273,RGBaDFF3WadCcnkAy9MBSFJ6kR,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,18,2,1,5025,1,4,1,2,5,,1,1,99999,1,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,2,2,3,2,4,0,0,2,2,2,1,3,4,2,3,5,4,2,3,2,2,2,3,4,2,4,1,1,2,1,1,0,3,"Aangezien ik geen enkele beroemdheid persoonlijk ken, kan ik deze vraag niet beantwoorden.",1,99999,99999,99999,,99999,99999,99999,99999,99999,,99999,,1,3,2,4,2,1,13-11-2014 22:57,,0,0,https://www.facebook.com/,1,0,0,V9999
274,pFyHd4TjDXhtA59aBPFuefp5g3,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,31,2,1,1057,10,5,2,1,5,,2,1,3,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,5,4,4,4,8,9,0,3,2,2,1,3,4,5,4,2,3,3,2,2,1,2,4,4,4,2,2,1,2,1,1,1,2,Julie Andrews,1,10,1,1,,99999,99999,99999,99999,99999,,99999,,4,3,3,1,3,1,13-11-2014 22:59,,0,0,/direct/romeo&julia,1,0,0,V9999
287,zpVxGUs2QhuGpqSBHPRDnKGhAW,,,,,,,,,,,1,3,2,4,5,2,2,21,2,1,6512,3,5,1,1,1,,1,5,3,0,3,1,2,2,3,7,5,,5,5,3,2,99999,1,3,1,1,2,1,2,8,5,5,5,2,,2,2,2,2,,2,4,5,2,5,10,0,5,4,4,4,2,2,1,2,2,2,2,4,4,2,3,7,5,6,4,3,2,1,3,Loris Karius (keeper van Mainz) of Matthew Mcconaughey (Amerikaanse acteur),2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,57,4,1,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,14-11-2014 1:08,,0,0,http://m.facebook.com,1,0,0,V9999
290,DJGbKN8jpSMmx84W6eRrdyZXHf,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,20,1,1,6691,3,5,1,1,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,2,3,5,7,2,0,2,2,2,2,3,5,2,4,5,3,2,4,3,2,4,4,4,2,2,3,2,2,0,1,0,3,Geen idee,1,26,1,10,gevoel was weg,99999,99999,99999,99999,99999,,99999,,1,1,2,4,5,1,14-11-2014 2:24,,0,0,https://m.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=GAQEuGjF_&enc=AZMqbJ39qUXW_KpBVDlJLk9kVURZE3eApBb5B_2QcbKZEinM10xJhsD75LdCvQjglyBnVXklHbeSjnjFtGC3uONIWmtwsINWc9nKw4CDKmXlAw,1,0,0,V9999
291,7jUyGnCHD9ZMGCeMz3GQYEqUN6,,,,,,,,,,,5,6,1,4,5,3,1,29,2,2,0,13,5,3,1,5,,1,5,2,0,3,3,3,3,4,7,1,,5,5,1,2,99999,5,3,5,3,1,4,3,8,2,2,4,3,,1,2,2,2,,2,4,3,2,4,4,0,4,3,4,3,3,2,1,3,4,4,2,4,4,3,3,4,3,2,1,5,7,6,2,"Geen idee, ik ken ze niet.",1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,50,4,1,,2,2,2,2,4,internetfora,4,Plezier,99999,99999,99999,99999,99999,99999,14-11-2014 2:39,,0,0,https://www.facebook.com/,1,0,0,V9999
294,TcBPvGGZRzbjzQuvZdQJPbwKhG,,,,,,,,,,,1,2,2,3,1,1,2,21,2,2,6824,3,5,1,1,5,,1,6,1,0,1,5,3,4,3,6,4,,1,5,1,2,99999,5,5,5,5,1,5,2,7,4,4,4,3,,2,2,2,2,,3,4,4,1,4,3,0,5,5,5,4,2,2,2,2,4,3,2,5,4,1,5,4,3,2,1,5,7,6,3,Gerard Butler,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,24,3,9,,1,1,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,14-11-2014 7:21,,0,0,https://m.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=hAQEFys7B&s=1&enc=AZOlL0kgwGv_CY1aJBr0WUvKlpZweecK6Jue8-hvsAuf4u8BLDtlmC2430ZKhF6Y5f7bUIJZ1jtXXKMZfZDTttEG,1,0,0,V9999
295,tsvktMkJzR2mDM3K4nvFU5NBaM,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,34,2,2,4811,1,5,2,1,2,,1,1,3,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,4,2,3,4,8,40,0,4,2,2,1,4,5,2,4,5,1,3,3,4,2,4,3,2,4,2,1,2,1,1,2,1,2,Idris Elba... ,1,42,4,1,,99999,99999,99999,99999,99999,,99999,,2,3,4,4,3,1,14-11-2014 7:44,,0,0,http://www.hzt.nl/romeoenjulia,1,0,0,V9999
296,pTWs9WBdG2dc2yb5gxqq53QPuR,,,,,,,,,,,1,3,2,2,1,1,2,21,1,1,7255,3,5,1,1,5,,1,5,2,0,3,5,3,3,4,6,2,,2,3,3,2,99999,5,4,3,3,1,2,1,9,4,4,5,2,,2,2,2,1,,1,2,3,4,3,3,0,5,4,5,4,3,2,2,2,3,1,2,5,2,1,4,3,4,7,6,2,5,1,7,Channing tatum ,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,42,1,6,,1,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,14-11-2014 7:58,,0,0,http://m.facebook.com/,1,0,0,V9999
299,ukPks3aYRWwAC3EUsNSdpW8HPS,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,22,1,1,7255,3,5,1,1,5,,1,1,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,4,4,4,5,9,4,0,4,2,2,3,2,4,4,4,4,3,2,2,4,2,4,5,3,3,1,2,2,2,1,1,1,3,Jennifer Lawrence,1,36,1,8,,99999,99999,99999,99999,99999,,99999,,1,6,1,4,5,1,14-11-2014 8:46,,0,0,https://www.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=TAQH4r1zp,1,0,0,V9999
302,uGMXmDUgQDmACeB5sEY8VgY7CM,,,,,,,,,,,1,1,3,2,1,1,1,22,2,2,1052,10,5,1,2,5,,1,5,2,0,3,4,4,3,4,5,2,,1,5,1,2,99999,4,3,4,4,1,4,2,8,4,5,5,3,,2,2,2,2,,3,5,5,2,4,8,0,4,3,3,5,3,2,2,5,2,2,2,5,3,3,3,7,6,5,4,3,2,1,4,Geraldine,2,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,24,4,6,,4,1,2,1,99999,,99999,,99999,99999,99999,99999,99999,99999,14-11-2014 9:28,,0,0,https://mail.google.com/mail/mu/mp/235/?source=nap&hr=1&hl=nl,1,0,0,V9999
303,U4H5K9zT2ZRSdUB2VmYZktdMQh,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,25,2,2,8933,7,5,1,1,1,,1,2,2,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,5,2,4,4,9,15,0,4,2,2,1,2,4,2,5,5,5,2,2,1,2,4,4,3,3,3,2,2,3,0,0,0,3,Tom Kaulitz (van de band Tokio Hotel),4,14,1,1,,99999,99999,99999,99999,99999,,99999,,4,3,2,4,3,3,14-11-2014 9:57,,0,0,https://www.facebook.com/,1,0,0,V9999
304,hq72bDyWthE3gxdqhxTKBuBGBC,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,24,2,2,5621,1,5,1,1,5,,1,3,3,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,4,4,4,3,6,6,0,3,2,2,3,3,3,1,4,5,4,2,2,1,2,4,4,4,2,2,2,4,2,0,0,0,3,?,2,48,2,6,,99999,99999,99999,99999,99999,,99999,,1,6,6,4,5,1,14-11-2014 10:05,,0,0,http://m.facebook.com,1,0,0,V9999
308,2ctVcteKQYZEajYjJY4PTaSpcG,,,,,,,,,,,5,6,6,4,5,1,2,24,2,1,3021,11,5,1,2,5,,1,6,4,0,1,2,4,2,2,4,7,beide bezoeker Showroom MAMA Rotterdam,1,5,1,2,99999,5,4,5,5,1,5,1,8,4,5,5,5,tegen het lijf lopen.,2,2,2,2,,1,4,4,1,4,4,0,5,4,5,3,1,4,1,2,3,1,1,5,4,2,2,2,3,1,4,5,6,7,3,"De onhandig- en onbeholpenheid van Seth Rogan, nuchterheid van Michiel Huisman &amp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,HQtgRkt95b7gpdcMnAjMd6RwWj,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,21,2,1,5035,1,4,1,1,5,,1,1,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,1,2,2,3,5,7,1,0,1,2,2,2,4,4,1,4,5,4,3,3,2,2,4,4,3,3,3,1,1,4,0,0,1,2,Ik ken geen beroemd heden persoonlijk dus op uiterlijk zou ik vallen op evanna lynch,1,30,1,1,,99999,99999,99999,99999,99999,,99999,,1,3,1,2,3,3,14-11-2014 12:57,,0,0,https://www.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=1AQHPErjF&enc=AZPAjBjQwoNoGwW4cAQuVDrdNrSr-BHpCPRQi-4B5RuSSAPzg5uZs_yD1vNghrE7ZD10nuj1wMkGED9uPAufetzJsQWrynUXiQegs9N6hzBznN-4WAUuwcpINPNWZVa8bzkcHN4V2,1,0,0,V9999
310,NVSgvrsFVX92x8Ybt6jEdU5bVv,,,,,,,,,,,1,3,3,1,3,1,2,28,2,1,6542,3,5,2,2,5,,1,6,2,0,1,2,4,3,3,7,4,,1,5,2,2,99999,5,4,5,5,1,4,4,8,3,5,5,3,,2,2,2,1,,1,3,4,2,3,3,0,5,4,4,3,1,2,1,2,3,2,2,3,2,2,4,4,3,2,1,5,7,6,2,Jude Law,1,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,108,2,6,,2,2,2,2,99999,,99999,,99999,99999,99999,99999,99999,99999,14-11-2014 13:07,,0,0,/direct/romeo&julia,1,0,0,V9999
315,tKchBdgGvT2tedkNvYCTKfp2em,,,,,,,,,,,99999,99999,99999,99999,99999,99999,1,26,2,2,3526,9,4,1,1,1,,1,2,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,3,3,3,4,7,3,0,3,2,2,3,4,3,3,5,4,5,4,2,2,2,4,4,1,5,2,2,2,2,1,0,1,6,Jennifer Lawrence,1,36,1,6,,99999,99999,99999,99999,99999,,99999,,1,1,3,4,1,1,14-11-2014 14:23,,0,0,https://www.facebook.com/,1,0,0,V9999
316,eCnZZm9b4WaBtQjCxubtbP7wqY,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,19,2,1,6411,2,4,1,1,5,,1,2,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,4,4,3,2,6,5,0,3,2,2,2,4,4,2,4,5,4,2,1,4,1,4,4,3,3,3,2,2,2,1,0,0,6,Nvt,1,42,4,8,,99999,99999,99999,99999,99999,,99999,,1,1,3,3,1,2,14-11-2014 14:23,,0,0,/direct/romeo&julia,1,0,0,V9999
317,MFtayTfstta7kSBnWd6UAWjn5X,,,,,,,,,,,99999,99999,99999,99999,99999,99999,2,21,1,1,7255,3,5,2,1,5,,1,1,1,0,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,99999,99999,99999,99999,,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,2,3,2,3,4,8,2,0,2,2,2,2,2,4,3,4,5,4,2,3,1,2,5,4,2,4,1,2,2,2,1,1,1,3,Ryan Reynolds,1,42,2,1,,99999,99999,99999,99999,99999,,99999,,1,3,2,2,5,1,14-11-2014 14:24,,0,0,https://www.facebook.com/l.php?u=https%3A%2F%2Fdynamic-concepts.socratos.net%2Fdirect%2Fromeo%26julia&h=YAQG8-hX3&enc=AZMG3i6zCNzZ7EKrIhHX3FhVenHK2ZNZ3tfsFBZDMlbIfkdMPNbhiW-oae4eiGBdsAnwGkJq6hv_nE-6CyghreD6nfTVD1j0AMMmxYYIt2EShssGpsg9EqSkK5Wq7jB0uUPujycu7,1,0,0,V9999
